pianist_id,segment_id,annotator_id,arousal,valence,gems_wonder,gems_transcendence,gems_tenderness,gems_nostalgia,gems_peacefulness,gems_power,gems_joyful_activation,gems_tension,gems_sadness,gemmes_flow,gemmes_movement,gemmes_force,gemmes_interior,gemmes_wandering,label
6.0,20.0,138.0,3.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,angry
6.0,20.0,48.0,4.0,0.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,angry
6.0,20.0,159.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,happy
6.0,20.0,42.0,3.0,-1.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,angry
6.0,20.0,93.0,5.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,angry
6.0,21.0,44.0,1.0,-2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0,4.0,sad
6.0,21.0,166.0,2.0,0.0,3.0,5.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,4.0,sad
6.0,21.0,79.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,5.0,3.0,relaxed
6.0,21.0,87.0,4.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,1.0,2.0,5.0,3.0,2.0,4.0,5.0,happy
6.0,21.0,146.0,2.0,-2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,sad
6.0,21.0,157.0,2.0,0.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,sad
6.0,21.0,57.0,1.0,0.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,sad
6.0,21.0,156.0,2.0,1.0,3.0,4.0,4.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,relaxed
6.0,21.0,77.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,relaxed
6.0,21.0,14.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,4.0,happy
6.0,22.0,13.0,1.0,-1.0,1.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,sad
6.0,22.0,2.0,2.0,0.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,sad
6.0,22.0,45.0,1.0,-1.0,1.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,5.0,sad
6.0,22.0,162.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,relaxed
6.0,22.0,138.0,2.0,-1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,sad
6.0,22.0,48.0,2.0,0.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,sad
6.0,22.0,159.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,4.0,happy
6.0,22.0,42.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,happy
6.0,22.0,93.0,2.0,-1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,sad
6.0,23.0,44.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,happy
6.0,23.0,166.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,1.0,4.0,3.0,1.0,2.0,4.0,sad
6.0,23.0,79.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,2.0,4.0,3.0,relaxed
6.0,23.0,87.0,4.0,-1.0,5.0,4.0,1.0,5.0,3.0,4.0,1.0,3.0,3.0,5.0,1.0,1.0,2.0,5.0,angry
6.0,23.0,146.0,4.0,-1.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,3.0,angry
6.0,23.0,157.0,3.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,4.0,2.0,angry
6.0,23.0,57.0,3.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,angry
6.0,23.0,156.0,4.0,-2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,3.0,angry
6.0,23.0,77.0,3.0,2.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,happy
6.0,23.0,14.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,1.0,relaxed
6.0,24.0,13.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,relaxed
6.0,24.0,2.0,2.0,0.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,sad
6.0,24.0,45.0,1.0,-1.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,sad
6.0,24.0,162.0,2.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,1.0,sad
6.0,24.0,138.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,3.0,2.0,angry
6.0,24.0,48.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,relaxed
6.0,24.0,159.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,sad
6.0,24.0,42.0,2.0,0.0,2.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,sad
6.0,24.0,93.0,3.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,angry
6.0,25.0,44.0,1.0,0.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,4.0,sad
6.0,25.0,166.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,relaxed
6.0,25.0,79.0,1.0,0.0,4.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,1.0,sad
6.0,25.0,87.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,sad
6.0,25.0,146.0,3.0,0.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,angry
6.0,25.0,157.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,relaxed
6.0,25.0,57.0,3.0,0.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,angry
6.0,25.0,156.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,happy
6.0,25.0,77.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,5.0,3.0,2.0,5.0,4.0,relaxed
6.0,25.0,14.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,5.0,relaxed
6.0,26.0,13.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,relaxed
6.0,26.0,2.0,3.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,happy
6.0,26.0,45.0,4.0,0.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,5.0,2.0,angry
6.0,26.0,162.0,2.0,-1.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,sad
6.0,26.0,138.0,3.0,0.0,3.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,angry
6.0,26.0,48.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,relaxed
6.0,26.0,159.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,angry
6.0,26.0,42.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,sad
6.0,26.0,93.0,4.0,2.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,happy
7.0,0.0,151.0,2.0,0.0,5.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,5.0,sad
7.0,0.0,5.0,1.0,-1.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,sad
7.0,0.0,182.0,5.0,-1.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,angry
7.0,0.0,56.0,4.0,-1.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,angry
7.0,0.0,52.0,2.0,-1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,5.0,3.0,sad
7.0,0.0,191.0,2.0,0.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,sad
7.0,0.0,153.0,2.0,-1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,sad
7.0,0.0,155.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,happy
7.0,0.0,78.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,happy
7.0,0.0,75.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,relaxed
7.0,1.0,84.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,sad
7.0,1.0,186.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,happy
7.0,1.0,0.0,3.0,0.0,4.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,angry
7.0,1.0,41.0,4.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,happy
7.0,1.0,9.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,happy
7.0,1.0,144.0,4.0,0.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,4.0,angry
7.0,1.0,111.0,4.0,1.0,3.0,2.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,5.0,happy
7.0,1.0,148.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,5.0,relaxed
7.0,2.0,151.0,5.0,-1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,2.0,angry
7.0,2.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,happy
7.0,2.0,182.0,4.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,1.0,3.0,angry
7.0,2.0,56.0,5.0,0.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,angry
7.0,2.0,52.0,3.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,happy
7.0,2.0,191.0,3.0,0.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,angry
7.0,2.0,153.0,4.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,happy
7.0,2.0,155.0,4.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,angry
7.0,2.0,78.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,happy
7.0,2.0,75.0,3.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,angry
7.0,3.0,84.0,2.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,sad
7.0,3.0,186.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,sad
7.0,3.0,0.0,4.0,-1.0,2.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,angry
7.0,3.0,41.0,3.0,-1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,angry
7.0,3.0,9.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,happy
7.0,3.0,144.0,4.0,0.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,angry
7.0,3.0,111.0,4.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,happy
7.0,3.0,148.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,sad
7.0,4.0,151.0,2.0,1.0,5.0,5.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,relaxed
7.0,4.0,5.0,4.0,-2.0,5.0,5.0,1.0,3.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,angry
7.0,4.0,182.0,5.0,2.0,3.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,2.0,3.0,3.0,happy
7.0,4.0,56.0,2.0,0.0,3.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,sad
7.0,4.0,52.0,3.0,-1.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,2.0,angry
7.0,4.0,191.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,happy
7.0,4.0,153.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,4.0,1.0,4.0,happy
7.0,4.0,155.0,5.0,-1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,angry
7.0,4.0,78.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,happy
7.0,4.0,75.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,happy
7.0,5.0,84.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,relaxed
7.0,5.0,186.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,happy
7.0,5.0,0.0,2.0,1.0,4.0,3.0,4.0,5.0,5.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,relaxed
7.0,5.0,41.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,relaxed
7.0,5.0,9.0,1.0,0.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,sad
7.0,5.0,144.0,2.0,1.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,relaxed
7.0,5.0,111.0,3.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,angry
7.0,5.0,148.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,5.0,relaxed
7.0,6.0,151.0,2.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,3.0,relaxed
7.0,6.0,5.0,2.0,-1.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,4.0,4.0,sad
7.0,6.0,182.0,4.0,2.0,3.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,5.0,3.0,happy
7.0,6.0,56.0,4.0,-2.0,2.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,4.0,4.0,angry
7.0,6.0,52.0,2.0,0.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,sad
7.0,6.0,191.0,1.0,1.0,4.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,4.0,relaxed
7.0,6.0,153.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,relaxed
7.0,6.0,155.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,happy
7.0,6.0,78.0,3.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,5.0,2.0,5.0,2.0,5.0,happy
7.0,6.0,75.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,happy
7.0,7.0,84.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,relaxed
7.0,7.0,186.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,3.0,happy
7.0,7.0,0.0,4.0,-1.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,angry
7.0,7.0,41.0,5.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,5.0,1.0,happy
7.0,7.0,9.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,sad
7.0,7.0,144.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,happy
7.0,7.0,111.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,happy
7.0,7.0,148.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,happy
7.0,8.0,151.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,happy
7.0,8.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,4.0,3.0,happy
7.0,8.0,182.0,4.0,-1.0,2.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,5.0,3.0,1.0,2.0,angry
7.0,8.0,56.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,angry
7.0,8.0,52.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,happy
7.0,8.0,191.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,1.0,angry
7.0,8.0,153.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,1.0,3.0,happy
7.0,8.0,155.0,4.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,angry
7.0,8.0,78.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,happy
7.0,8.0,75.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,happy
7.0,9.0,84.0,1.0,-1.0,3.0,1.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,1.0,sad
7.0,9.0,186.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,5.0,happy
7.0,9.0,0.0,2.0,-1.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,sad
7.0,9.0,41.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,happy
7.0,9.0,9.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,relaxed
7.0,9.0,144.0,3.0,0.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,angry
7.0,9.0,111.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,sad
7.0,9.0,148.0,3.0,-1.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,angry
7.0,10.0,151.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,2.0,happy
7.0,10.0,5.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,1.0,3.0,relaxed
7.0,10.0,182.0,5.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,angry
7.0,10.0,56.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,angry
7.0,10.0,52.0,3.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,happy
7.0,10.0,191.0,2.0,-1.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,5.0,2.0,sad
7.0,10.0,153.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,happy
7.0,10.0,155.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,happy
7.0,10.0,78.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,happy
7.0,10.0,75.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,happy
7.0,11.0,84.0,4.0,0.0,4.0,5.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,angry
7.0,11.0,186.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,happy
7.0,11.0,0.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,happy
7.0,11.0,41.0,3.0,0.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,angry
7.0,11.0,9.0,1.0,-1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,sad
7.0,11.0,144.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,relaxed
7.0,11.0,111.0,2.0,0.0,1.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,sad
7.0,11.0,148.0,2.0,-2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,sad
7.0,12.0,151.0,3.0,0.0,5.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,5.0,1.0,4.0,2.0,3.0,angry
7.0,12.0,5.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,2.0,1.0,5.0,4.0,1.0,happy
7.0,12.0,182.0,4.0,-1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,5.0,4.0,1.0,2.0,angry
7.0,12.0,56.0,3.0,0.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,angry
